"minute","avg_rtt","prcount"
"2025-01-23 21:42:00+00","203.6995305164319249","4686"
"2025-01-23 21:43:00+00","203.6340162185232608","4686"
"2025-01-23 21:44:00+00","203.7425827107790822","4685"
"2025-01-23 21:45:00+00","203.7820239111870196","4684"
"2025-01-23 21:46:00+00","203.9047212134159368","4681"
"2025-01-23 21:47:00+00","203.8603161042289620","4682"
"2025-01-23 21:48:00+00","203.7029449423815621","4686"
"2025-01-23 21:49:00+00","203.7487190435525192","4684"
"2025-01-23 21:50:00+00","203.9170940170940171","4680"
"2025-01-23 21:51:00+00","208.0610092894802912","3983"
"2025-01-23 21:52:00+00","191.8156873614190687","3608"
"2025-01-23 21:53:00+00","166.0857503152585120","3172"
"2025-01-23 21:54:00+00","166.3693467336683417","3184"
"2025-01-23 21:55:00+00","210.7932098765432099","972"
"2025-01-23 21:56:00+00","234.2736111111111111","720"
"2025-01-23 21:57:00+00","234.2263888888888889","720"
"2025-01-23 21:58:00+00","234.2792397660818713","684"
"2025-01-23 21:59:00+00","233.9722607489597781","721"
"2025-01-23 22:00:00+00","233.9472954230235784","721"
"2025-01-23 22:01:00+00","233.0110497237569061","724"
"2025-01-23 22:02:00+00","233.6218836565096953","722"
"2025-01-23 22:03:00+00","233.2793914246196404","723"
"2025-01-23 22:04:00+00","234.2805555555555556","720"
"2025-01-23 22:05:00+00","217.6177514792899408","845"
"2025-01-23 22:06:00+00","173.7568777991042866","1563"
"2025-01-23 22:07:00+00","187.5076923076923077","1235"
"2025-01-23 22:08:00+00","234.1301272984441301","707"
"2025-01-23 22:09:00+00","233.9292649098474341","721"
"2025-01-23 22:10:00+00","233.9611650485436893","721"
"2025-01-23 22:11:00+00","219.2103658536585366","984"
"2025-01-23 22:12:00+00","206.0687022900763359","1441"
"2025-01-23 22:13:00+00","206.2131944444444444","1440"
"2025-01-23 22:14:00+00","205.6336565096952909","1444"
"2025-01-23 22:15:00+00","201.9490687324872260","6067"
"2025-01-23 22:16:00+00","218.4835301429459291","4827"
"2025-01-23 22:17:00+00","249.1486577181208054","2980"
"2025-01-23 22:18:00+00","251.2785030461270670","2298"
"2025-01-23 22:19:00+00","190.1467008327994875","1561"
"2025-01-23 22:20:00+00","189.9449776071657070","1563"
"2025-01-23 22:21:00+00","183.3826473859844271","899"
"2025-01-23 22:22:00+00","200.5952380952380952","840"
"2025-01-23 22:23:00+00","176.2751515151515152","1650"
"2025-01-23 22:24:00+00","169.0936768149882904","1708"
"2025-01-23 22:25:00+00","151.8393148450244698","1226"
"2025-01-23 22:26:00+00","152.8263888888888889","720"
"2025-01-23 22:27:00+00","152.8125000000000000","720"
"2025-01-23 22:28:00+00","152.7861111111111111","720"
"2025-01-23 22:29:00+00","152.7916666666666667","720"
"2025-01-23 22:30:00+00","152.8444444444444444","720"
"2025-01-23 22:31:00+00","152.7833333333333333","720"
"2025-01-23 22:32:00+00","152.7708333333333333","720"
"2025-01-23 22:33:00+00","152.7750000000000000","720"
"2025-01-23 22:34:00+00","152.7777777777777778","720"
"2025-01-23 22:35:00+00","152.7847222222222222","720"
"2025-01-23 22:36:00+00","152.8194444444444444","720"
"2025-01-23 22:37:00+00","152.8291666666666667","720"
"2025-01-23 22:38:00+00","152.8305555555555556","720"
"2025-01-23 22:39:00+00","152.8291666666666667","720"
"2025-01-23 22:40:00+00","152.8011126564673157","719"
"2025-01-23 22:41:00+00","137.7726638772663877","1434"
"2025-01-23 22:42:00+00","136.3032629558541267","1563"
"2025-01-23 22:43:00+00","143.6663376110562685","1013"
"2025-01-23 22:44:00+00","152.8972222222222222","720"
"2025-01-23 22:45:00+00","152.9791666666666667","720"
"2025-01-23 22:46:00+00","152.8847222222222222","720"
"2025-01-23 22:47:00+00","152.8958333333333333","720"
"2025-01-23 22:48:00+00","152.8833333333333333","720"
"2025-01-23 22:49:00+00","152.9194444444444444","720"
"2025-01-23 22:50:00+00","152.8902777777777778","720"
"2025-01-23 22:51:00+00","152.8791666666666667","720"
"2025-01-23 22:52:00+00","152.6615598885793872","718"
"2025-01-23 22:53:00+00","152.6796657381615599","718"
"2025-01-23 22:54:00+00","152.9125000000000000","720"
"2025-01-23 22:55:00+00","152.8652777777777778","720"
"2025-01-23 22:56:00+00","152.8388888888888889","720"
"2025-01-23 22:57:00+00","152.8611111111111111","720"
"2025-01-23 22:58:00+00","152.8250000000000000","720"
"2025-01-23 22:59:00+00","152.8430555555555556","720"
"2025-01-23 23:00:00+00","152.8527777777777778","720"
"2025-01-23 23:01:00+00","152.9000000000000000","720"
"2025-01-23 23:02:00+00","152.8539638386648122","719"
"2025-01-23 23:03:00+00","150.4769021739130435","1472"
"2025-01-23 23:04:00+00","160.9088200238379023","1678"
"2025-01-23 23:05:00+00","136.5905310300703775","1563"
"2025-01-23 23:06:00+00","136.7264573991031390","1561"
"2025-01-23 23:07:00+00","136.5674984005118362","1563"
"2025-01-23 23:08:00+00","136.8173076923076923","1560"
"2025-01-23 23:09:00+00","131.6644238856181665","1189"
"2025-01-23 23:10:00+00","122.6500593119810202","843"
"2025-01-23 23:11:00+00","122.7957244655581948","842"
"2025-01-23 23:12:00+00","121.7007389162561576","812"
"2025-01-23 23:13:00+00","130.9263502454991817","1222"
"2025-01-23 23:14:00+00","135.0013324450366422","1501"
"2025-01-23 23:15:00+00","212.4865184484389782","4228"
"2025-01-23 23:16:00+00","277.2601452370781717","2341"
"2025-01-23 23:17:00+00","276.9057167235494881","2344"
"2025-01-23 23:18:00+00","274.7558685446009390","2343"
"2025-01-23 23:19:00+00","244.6278814489571899","1822"
"2025-01-23 23:20:00+00","222.0249679897567222","1562"
"2025-01-23 23:21:00+00","221.8861164427383237","1563"
"2025-01-23 23:22:00+00","222.3477141017385705","1553"
"2025-01-23 23:23:00+00","226.7155669442664958","1561"
"2025-01-23 23:24:00+00","214.7440758293838863","1899"
"2025-01-23 23:25:00+00","208.0385795703638755","2281"
"2025-01-23 23:26:00+00","207.8082311733800350","2284"
"2025-01-23 23:27:00+00","208.4009769094138544","2252"
"2025-01-23 23:28:00+00","207.9745836985100789","2282"
"2025-01-23 23:29:00+00","207.8808585194918966","2283"
"2025-01-23 23:30:00+00","207.8069176882661996","2284"
"2025-01-23 23:31:00+00","207.8979413053000438","2283"
"2025-01-23 23:32:00+00","207.8944371441086290","2283"
"2025-01-23 23:33:00+00","207.7889667250437828","2284"
"2025-01-23 23:34:00+00","207.8037669732807709","2283"
"2025-01-23 23:35:00+00","207.9159001314060447","2283"
"2025-01-23 23:36:00+00","207.8791064388961892","2283"
"2025-01-23 23:37:00+00","203.5122580645161290","1550"
"2025-01-23 23:38:00+00","202.0048510048510049","1443"
"2025-01-23 23:39:00+00","202.1546463245492372","1442"
"2025-01-23 23:40:00+00","202.4340277777777778","1440"
"2025-01-23 23:41:00+00","202.2921582234559334","1441"
"2025-01-23 23:42:00+00","202.3206106870229008","1441"
"2025-01-23 23:43:00+00","202.1532593619972261","1442"
"2025-01-23 23:44:00+00","202.0020790020790021","1443"
"2025-01-23 23:45:00+00","202.3233865371269951","1441"
"2025-01-23 23:46:00+00","201.9085872576177285","1444"
"2025-01-23 23:47:00+00","202.3386537126995142","1441"
"2025-01-23 23:48:00+00","225.8961352657004831","828"
"2025-01-23 23:49:00+00","233.9570637119113573","722"
"2025-01-23 23:50:00+00","234.2666666666666667","720"
"2025-01-23 23:51:00+00","233.9750346740638003","721"
"2025-01-23 23:52:00+00","234.2541666666666667","720"
"2025-01-23 23:53:00+00","233.9042995839112344","721"
"2025-01-23 23:54:00+00","233.9750346740638003","721"
"2025-01-23 23:55:00+00","233.6315789473684211","722"
"2025-01-23 23:56:00+00","234.2430555555555556","720"
"2025-01-23 23:57:00+00","234.2083333333333333","720"
"2025-01-23 23:58:00+00","233.6163434903047091","722"
"2025-01-23 23:59:00+00","234.2125000000000000","720"
"2025-01-24 00:00:00+00","234.2250000000000000","720"
"2025-01-24 00:01:00+00","234.2569444444444444","720"
"2025-01-24 00:02:00+00","234.2777777777777778","720"
"2025-01-24 00:03:00+00","233.7180156657963446","383"
"2025-01-24 00:04:00+00","147.4752186588921283","686"
"2025-01-24 00:05:00+00","171.2527754056362084","1171"
"2025-01-24 00:06:00+00","185.0853333333333333","1500"
"2025-01-24 00:07:00+00","185.2584635416666667","1536"
"2025-01-24 00:08:00+00","185.6705665024630542","1624"
"2025-01-24 00:09:00+00","185.9932140653917335","1621"
"2025-01-24 00:10:00+00","185.9056720098643650","1622"
"2025-01-24 00:11:00+00","186.0240592227020358","1621"
"2025-01-24 00:12:00+00","193.9108527131782946","2322"
"2025-01-24 00:13:00+00","183.8574537540805223","1838"
"2025-01-24 00:14:00+00","181.3655172413793103","1740"
"2025-01-24 00:15:00+00","201.9093929995569340","4514"
"2025-01-24 00:16:00+00","206.9302809573361082","4805"
"2025-01-24 00:17:00+00","208.7950478568456097","4806"
"2025-01-24 00:18:00+00","208.7449214659685864","4775"
"2025-01-24 00:19:00+00","208.8619255562487004","4809"
"2025-01-24 00:20:00+00","209.1214894944872062","4807"
"2025-01-24 00:21:00+00","209.2450551738496773","4803"
"2025-01-24 00:22:00+00","218.0016099356025759","4348"
"2025-01-24 00:23:00+00","227.5377049180327869","3965"
"2025-01-24 00:24:00+00","227.5561726836657410","3961"
"2025-01-24 00:25:00+00","227.3496344844971011","3967"
"2025-01-24 00:26:00+00","227.7609682299546142","3966"
"2025-01-24 00:27:00+00","227.6235175372192783","3963"
"2025-01-24 00:28:00+00","227.5066834804539723","3965"
"2025-01-24 00:29:00+00","227.5766515380736258","3966"
"2025-01-24 00:30:00+00","227.6935320869125821","3958"
"2025-01-24 00:31:00+00","227.8869123252858958","3935"
"2025-01-24 00:32:00+00","227.5066834804539723","3965"
"2025-01-24 00:33:00+00","227.8458238708049457","3963"
"2025-01-24 00:34:00+00","227.5768745266346882","3961"
"2025-01-24 00:35:00+00","227.6169944528492184","3966"
"2025-01-24 00:36:00+00","227.7062831188493565","3963"
"2025-01-24 00:37:00+00","227.6611153166792834","3963"
"2025-01-24 00:38:00+00","227.6894723554657915","3961"
"2025-01-24 00:39:00+00","227.5797832114948324","3967"
"2025-01-24 00:40:00+00","227.8027245206861756","3964"
"2025-01-24 00:41:00+00","230.4629739336492891","3376"
"2025-01-24 00:42:00+00","232.2435200000000000","3125"
"2025-01-24 00:43:00+00","232.3861671469740634","3123"
"2025-01-24 00:44:00+00","232.4695707879564382","3122"
"2025-01-24 00:45:00+00","232.5150544522741832","3122"
"2025-01-24 00:46:00+00","232.5429212043561819","3122"
"2025-01-24 00:47:00+00","232.4650864830237028","3122"
"2025-01-24 00:48:00+00","232.6575912876361307","3122"
"2025-01-24 00:49:00+00","232.4114633365353826","3123"
"2025-01-24 00:50:00+00","232.5414931111823134","3121"
"2025-01-24 00:51:00+00","232.5344440884331945","3121"
"2025-01-24 00:52:00+00","232.5411727010573534","3121"
"2025-01-24 00:53:00+00","232.4673286354900705","3122"
"2025-01-24 00:54:00+00","232.5414239482200647","3090"
"2025-01-24 00:55:00+00","232.1507200000000000","3125"
"2025-01-24 00:56:00+00","231.0329218106995885","3159"
"2025-01-24 00:57:00+00","209.2072708911890937","3961"
"2025-01-24 00:58:00+00","208.8369455645161290","3968"
"2025-01-24 00:59:00+00","209.1527006562342251","3962"
"2025-01-24 01:00:00+00","209.1185970224577340","3963"
"2025-01-24 01:01:00+00","208.9470499243570348","3966"
"2025-01-24 01:02:00+00","208.8931182253592135","3967"
"2025-01-24 01:03:00+00","208.9533417402269861","3965"
"2025-01-24 01:04:00+00","208.9589006555723651","3966"
"2025-01-24 01:05:00+00","209.1466801312799798","3961"
"2025-01-24 01:06:00+00","209.1072419883926318","3963"
"2025-01-24 01:07:00+00","209.1524482584553256","3962"
"2025-01-24 01:08:00+00","209.1782378187326433","3961"
"2025-01-24 01:09:00+00","209.0469459868753155","3962"
"2025-01-24 01:10:00+00","206.5679046563192905","3608"
"2025-01-24 01:11:00+00","203.2728113440197287","3244"
"2025-01-24 01:12:00+00","203.2791486736582357","3242"
"2025-01-24 01:13:00+00","203.3334361505243677","3242"
"2025-01-24 01:14:00+00","203.2597162245527452","3242"
"2025-01-24 01:15:00+00","208.5252723311546841","4590"
"2025-01-24 01:16:00+00","209.5903790087463557","4802"
"2025-01-24 01:17:00+00","209.5158201498751041","4804"
"2025-01-24 01:18:00+00","209.2971285892634207","4806"
"2025-01-24 01:19:00+00","209.1642753171137451","4809"
"2025-01-24 01:20:00+00","209.3160524672079950","4803"
"2025-01-24 01:21:00+00","209.4197376639600250","4803"
"2025-01-24 01:22:00+00","209.3371488033298647","4805"
"2025-01-24 01:23:00+00","209.1721771678103556","4809"
"2025-01-24 01:24:00+00","209.3265348595213319","4805"
"2025-01-24 01:25:00+00","209.2869330004161465","4806"
"2025-01-24 01:26:00+00","209.2225457570715474","4808"
"2025-01-24 01:27:00+00","209.1955074875207987","4808"
"2025-01-24 01:28:00+00","209.3878018318068276","4804"
"2025-01-24 01:29:00+00","215.9106186069167073","4106"
"2025-01-24 01:30:00+00","216.4076885406464251","4084"
"2025-01-24 01:31:00+00","216.5586865964224455","4081"
"2025-01-24 01:32:00+00","216.4555473916238060","4083"
"2025-01-24 01:33:00+00","216.3905484818805093","4084"
"2025-01-24 01:34:00+00","216.2912383749388155","4086"
"2025-01-24 01:35:00+00","265.8911128903122498","2498"
"2025-01-24 01:36:00+00","274.9922680412371134","2328"
"2025-01-24 01:37:00+00","245.4827201783723523","1794"
"2025-01-24 01:38:00+00","221.7276214833759591","1564"
"2025-01-24 01:39:00+00","222.0025608194622279","1562"
"2025-01-24 01:40:00+00","222.1447789878283152","1561"
"2025-01-24 01:41:00+00","222.0211267605633803","1562"
"2025-01-24 01:42:00+00","223.8012470771628995","1283"
"2025-01-24 01:43:00+00","221.8763613068545804","1561"
"2025-01-24 01:44:00+00","222.0326504481434059","1562"
"2025-01-24 01:45:00+00","222.1672005124919923","1561"
"2025-01-24 01:46:00+00","222.1454196028187060","1561"
"2025-01-24 01:47:00+00","222.1197950032030750","1561"
"2025-01-24 01:48:00+00","222.1588725176169122","1561"
"2025-01-24 01:49:00+00","222.2737179487179487","1560"
"2025-01-24 01:50:00+00","222.1619718309859155","1562"
"2025-01-24 01:51:00+00","222.4746632456703015","1559"
"2025-01-24 01:52:00+00","222.0797148412184057","1543"
"2025-01-24 01:53:00+00","222.5195387572069186","1561"
"2025-01-24 01:54:00+00","221.9863989637305699","1544"
"2025-01-24 01:55:00+00","224.2676056338028169","1562"
"2025-01-24 01:56:00+00","222.4746957078795644","1561"
"2025-01-24 01:57:00+00","221.9980366492146597","1528"
"2025-01-24 01:58:00+00","222.3514724711907810","1562"
"2025-01-24 01:59:00+00","222.6326923076923077","1560"
"2025-01-24 02:00:00+00","222.3484945547725817","1561"
"2025-01-24 02:01:00+00","222.3688261706221937","1559"
"2025-01-24 02:02:00+00","222.3463508322663252","1562"
"2025-01-24 02:03:00+00","222.5160256410256410","1560"
"2025-01-24 02:04:00+00","222.3425096030729834","1562"
"2025-01-24 02:05:00+00","222.4843049327354260","1561"
"2025-01-24 02:06:00+00","222.6352564102564103","1560"
"2025-01-24 02:07:00+00","222.3834827144686300","1562"
"2025-01-24 02:08:00+00","222.5848814862267777","1561"
"2025-01-24 02:09:00+00","222.6756410256410256","1560"
"2025-01-24 02:10:00+00","223.0047586675730795","1471"
"2025-01-24 02:11:00+00","222.1214833759590793","1564"
"2025-01-24 02:12:00+00","221.9456869009584665","1565"
"2025-01-24 02:13:00+00","222.6690186016677357","1559"
"2025-01-24 02:14:00+00","222.3693982074263764","1562"
"2025-01-24 02:15:00+00","181.4085312225153914","4548"
"2025-01-24 02:16:00+00","180.8231907894736842","4864"
"2025-01-24 02:17:00+00","180.7317724378722530","4869"
"2025-01-24 02:18:00+00","180.6513874614594039","4865"
"2025-01-24 02:19:00+00","192.2992661049198152","3679"
"2025-01-24 02:20:00+00","197.9176755447941889","3304"
"2025-01-24 02:21:00+00","209.6897740329375718","2611"
"2025-01-24 02:22:00+00","214.6898417985012490","2402"
"2025-01-24 02:23:00+00","214.6468138275718451","2401"
"2025-01-24 02:24:00+00","214.6255726780508122","2401"
"2025-01-24 02:25:00+00","212.5091930541368744","1958"
"2025-01-24 02:26:00+00","200.0569395017793594","843"
"2025-01-24 02:27:00+00","200.4744351961950059","841"
"2025-01-24 02:28:00+00","198.4937655860349127","401"
"2025-01-24 02:30:00+00","153.2583518930957684","449"
"2025-01-24 02:31:00+00","146.4404761904761905","84"
"2025-01-24 02:33:00+00","151.8961352657004831","414"
"2025-01-24 02:34:00+00","176.2211413748378729","1542"
"2025-01-24 02:35:00+00","200.9511904761904762","840"
"2025-01-24 02:36:00+00","200.7261904761904762","840"
"2025-01-24 02:37:00+00","200.3486842105263158","304"
"2025-01-24 02:38:00+00","153.2441471571906355","299"
"2025-01-24 02:39:00+00","152.6179775280898876","89"
"2025-01-24 02:40:00+00","170.8351383874849579","831"
"2025-01-24 02:41:00+00","164.7623888182973316","1574"
"2025-01-24 02:42:00+00","164.4595429277331686","1619"
"2025-01-24 02:43:00+00","164.1358024691358025","1620"
"2025-01-24 02:44:00+00","166.5965153599266392","2181"
"2025-01-24 02:45:00+00","167.4506024096385542","1660"
"2025-01-24 02:47:00+00","152.9200000000000000","225"
"2025-01-24 02:48:00+00","185.5871862615587847","1514"
"2025-01-24 02:49:00+00","207.0213754646840149","1076"
"2025-01-24 02:50:00+00","172.6204960224613945","2137"
"2025-01-24 02:51:00+00","175.3239783357951748","2031"
"2025-01-24 02:52:00+00","205.8213309024612580","1097"
"2025-01-24 02:53:00+00","232.2155963302752294","218"
"2025-01-24 02:54:00+00","223.5459770114942529","1392"
"2025-01-24 02:55:00+00","221.4002998500749625","667"
"2025-01-24 03:09:00+00","152.8833333333333333","60"
"2025-01-24 03:10:00+00","152.1963855421686747","830"
"2025-01-24 03:11:00+00","152.9322222222222222","900"
"2025-01-24 03:12:00+00","152.9166666666666667","900"
"2025-01-24 03:13:00+00","155.0313852813852814","924"
"2025-01-24 03:14:00+00","228.7109067017082786","761"
"2025-01-24 03:15:00+00","204.7173053789310878","5819"
"2025-01-24 03:16:00+00","191.7999165449614020","4793"
"2025-01-24 03:17:00+00","203.5505544683626875","3066"
"2025-01-24 03:18:00+00","214.4648356221389929","2403"
"2025-01-24 03:19:00+00","214.5587500000000000","2400"
"2025-01-24 03:20:00+00","214.3535311324697033","2393"
"2025-01-24 03:21:00+00","214.4187500000000000","2400"
